s  n(s, p, L)
1  0.4093352035218798
58  0.0017359423389392697
15  0.007804796755870957
51  0.00247198189064952
13  0.009374088630272058
3  0.07804796755870957
7  0.023858791506381323
6  0.030441484855639037
20  0.005263377171663866
47  0.002735845126168289
14  0.008804699543099976
38  0.003221908981071285
2  0.11596094824114322
33  0.003346896829474912
4  0.05196716985848598
45  0.002374769119668921
10  0.014387490105128667
11  0.01148499451442221
17  0.006388267807296513
9  0.016803921840932132
26  0.004082936381185163
42  0.0031246962100906855
60  0.0013609787937283876
53  0.00230533142611135
55  0.0018192675712083548
22  0.00420792422958879
41  0.002958045745552516
59  0.0015137417195550432
16  0.007221520129987362
5  0.037260266362992484
31  0.003249684058494313
46  0.0028886080519949448
63  0.0008193647839793354
43  0.0029441582068410015
24  0.0044578999263960445
18  0.005721665949143833
21  0.004791200855472385
8  0.018720402183121085
50  0.0024442068132264918
12  0.01024900356909745
23  0.0043606871554154455
36  0.0031941339036482565
25  0.004221811768300304
67  0.00022220061938422653
28  0.003791298068243365
34  0.00330523421334037
48  0.0022358937325537794
49  0.0025830822003416335
56  0.0017081672615162414
39  0.003152471287513714
32  0.003249684058494313
27  0.003694085297262766
29  0.0037774105295318512
61  0.001319316177593845
52  0.0023331065035343784
54  0.0019025928034774398
40  0.0029302706681294875
19  0.005707778410432319
35  0.00297193328426403
44  0.002819170358437374
30  0.0037774105295318512
62  0.0009026900162484203
65  0.000708264474287222
37  0.0031941339036482565
64  0.0007360395517102504
57  0.001930367880900468
69  9.721277098059911e-05
71  0.00012498784840362742
70  0.00012498784840362742
68  0.0003333009290763398
66  0.0005416140097490522
73  4.1662616134542476e-05
72  2.7775077423028317e-05
74  1.3887538711514158e-05
75  1.3887538711514158e-05
