s  n(s, p, L)
79  0.025743348982785602
83  0.07057902973395931
86  0.07730829420970266
88  0.06549295774647887
84  0.08075117370892018
85  0.08043818466353678
87  0.07214397496087636
7  0.0017996870109546167
74  0.004147104851330204
2  0.02629107981220657
1  0.15453834115805948
92  0.01134585289514867
76  0.00782472613458529
90  0.03184663536776213
5  0.003755868544600939
78  0.01729264475743349
3  0.015805946791862285
4  0.006885758998435055
75  0.005320813771517997
82  0.056025039123630674
80  0.03474178403755868
89  0.04640062597809077
71  0.0017996870109546167
91  0.01917057902973396
81  0.04162754303599374
69  0.0009389671361502347
14  0.00023474178403755868
93  0.007120500782472614
66  0.000782472613458529
11  0.00023474178403755868
77  0.011737089201877934
72  0.002112676056338028
73  0.003051643192488263
95  0.000782472613458529
6  0.0026604068857589984
34  7.824726134585289e-05
43  0.00015649452269170578
70  0.0011737089201877935
16  0.00023474178403755868
9  0.0010954616588419405
23  7.824726134585289e-05
56  0.00015649452269170578
94  0.0018779342723004694
8  0.001564945226917058
19  7.824726134585289e-05
63  0.00031298904538341156
60  0.00031298904538341156
10  0.0007042253521126761
68  0.00031298904538341156
12  0.00046948356807511736
96  0.00031298904538341156
67  0.0005477308294209702
17  7.824726134585289e-05
15  7.824726134585289e-05
31  7.824726134585289e-05
48  0.00015649452269170578
36  0.00015649452269170578
18  0.00015649452269170578
59  0.00015649452269170578
25  0.00015649452269170578
64  7.824726134585289e-05
54  7.824726134585289e-05
61  7.824726134585289e-05
32  0.00015649452269170578
41  7.824726134585289e-05
62  7.824726134585289e-05
13  0.00015649452269170578
21  7.824726134585289e-05
