s  n(s, p, L)
3  0.09781809980429104
1  0.5175301384513529
2  0.15992840981018414
5  0.040749659873844116
6  0.028577872519989233
12  0.005361988810395128
7  0.02123696789354597
11  0.007319078349060378
9  0.011902596599465983
4  0.06173926329038407
25  0.00030556788336037364
13  0.004503488566668364
10  0.009203413629782683
8  0.01572947056726495
17  0.0017097250616592335
16  0.0023499625315571595
18  0.0014478097330646277
26  0.00030556788336037364
15  0.0027282846728604792
30  0.00017461021906307067
21  0.0008585002437267641
23  0.0006766145988693988
14  0.0032812170332268695
19  0.0013532291977387976
28  0.00017461021906307067
24  0.00040742384448049824
20  0.0011131401465270755
29  0.0001236822385030084
32  4.365255476576767e-05
38  4.365255476576767e-05
31  0.00010185596112012456
35  3.6377128971473056e-05
22  0.0007420934310180503
33  5.8203406354356886e-05
27  0.00022553819962313295
34  4.365255476576767e-05
39  2.1826277382883834e-05
36  1.4550851588589222e-05
41  2.1826277382883834e-05
46  7.275425794294611e-06
37  7.275425794294611e-06
51  7.275425794294611e-06
42  7.275425794294611e-06
44  7.275425794294611e-06
