s  n(s, p, L)
88  0.01247198674851408
93  0.1342687323394719
91  0.06918055149566403
98  0.041216018707980126
94  0.15921270583650005
97  0.08184741303712365
95  0.16067426678359154
92  0.10006820617753094
99  0.015005359056806002
90  0.04306732924096268
96  0.12598655363928676
89  0.020072103673389848
1  0.022508038585209004
87  0.004774432427165546
2  0.0016564357400370262
82  0.0001948747929455325
84  0.00077949917178213
85  0.00077949917178213
3  0.0010718113612004287
86  0.00233849751534639
100  0.0021436227224008574
4  0.000389749585891065
83  0.0001948747929455325
81  9.743739647276625e-05
