s  n(s, p, L)
86  0.056778679026651215
83  0.07213209733487833
80  0.05301274623406721
76  0.018684820393974507
1  0.19191772885283892
85  0.0617757821552723
81  0.05648899188876014
90  0.010211471610660487
84  0.07075608342989571
59  0.00021726535341830822
17  7.242178447276941e-05
87  0.044829084588644263
82  0.06307937427578215
77  0.025420046349942063
2  0.032155272305909616
88  0.03403823870220162
78  0.03208285052143685
74  0.00977694090382387
75  0.013760139049826188
79  0.039397450753186555
93  0.0012311703360370799
91  0.005938586326767092
4  0.011659907300115875
73  0.007604287369640788
71  0.0034762456546929316
6  0.004055619930475087
3  0.01977114716106605
72  0.004924681344148319
92  0.00369351100811124
56  0.00043453070683661645
7  0.002100231749710313
11  0.00043453070683661645
89  0.020133256083429897
57  0.00014484356894553882
18  0.00028968713789107763
70  0.002969293163383546
12  0.0006517960602549247
68  0.001593279258400927
37  0.00014484356894553882
39  7.242178447276941e-05
5  0.0061558516801854
30  7.242178447276941e-05
38  7.242178447276941e-05
13  0.0005069524913093858
66  0.0007966396292004635
94  0.0010863267670915412
58  7.242178447276941e-05
19  7.242178447276941e-05
61  0.00036210892236384707
62  0.0006517960602549247
9  0.0011587485515643105
65  0.0009414831981460023
16  0.00021726535341830822
53  7.242178447276941e-05
69  0.0018829663962920047
67  0.0013035921205098494
63  0.00043453070683661645
14  0.00028968713789107763
15  0.0005069524913093858
60  0.00014484356894553882
95  7.242178447276941e-05
41  7.242178447276941e-05
34  0.00021726535341830822
10  0.0005793742757821553
8  0.001955388180764774
64  0.0006517960602549247
31  7.242178447276941e-05
44  7.242178447276941e-05
21  0.00021726535341830822
25  7.242178447276941e-05
36  7.242178447276941e-05
24  0.00014484356894553882
97  0.00014484356894553882
50  0.00014484356894553882
35  7.242178447276941e-05
42  7.242178447276941e-05
26  7.242178447276941e-05
43  0.00014484356894553882
45  7.242178447276941e-05
28  7.242178447276941e-05
55  7.242178447276941e-05
48  7.242178447276941e-05
20  7.242178447276941e-05
29  7.242178447276941e-05
