s  n(s, p, L)
4  0.05602119980335024
2  0.1226542921208197
45  0.0017266808158566856
1  0.41707735290238257
15  0.007853999544348117
27  0.003633224216698442
8  0.02062424307828819
5  0.03990551218868784
7  0.02478506421094284
38  0.002602012062784033
3  0.08117798002326222
6  0.03143997985539048
10  0.015216374689737041
16  0.007338393467390914
9  0.017650515006535007
21  0.005120088252575033
23  0.004328692878640719
33  0.0029617372327541756
14  0.009196973512236651
13  0.010288139861146085
41  0.0021223785028238427
30  0.0032854898857273044
12  0.01052795664112618
18  0.00576759355852129
17  0.006666906483446647
19  0.005611712651534228
34  0.0026619662577790568
11  0.01272228017794405
20  0.0050961065745770235
51  0.0012710289338945047
43  0.0018226075278487237
25  0.00398095854766958
54  0.0009832487979183904
39  0.0026859479357770662
28  0.003297480724726309
26  0.0041967936496516665
42  0.00199047927383479
49  0.0013429739678885331
35  0.0026739570967780615
59  0.00038370684796815234
47  0.0014748731968775854
56  0.0009592671199203808
44  0.0018585800448457379
53  0.0010791755099104285
50  0.0014748731968775854
31  0.0031296089787402424
24  0.0039329951916735615
29  0.0034053982757173517
37  0.0023262227658069237
55  0.0008513495689293379
36  0.002350204443804933
48  0.0013909373238845523
22  0.004328692878640719
40  0.001894552561842752
32  0.0027219204527740804
52  0.0012110747388994808
58  0.0006834778229432713
61  0.0002877801359761142
46  0.0016187632648656427
57  0.0007554228569372999
64  0.00022782594098109046
65  0.0001798625849850714
62  0.0002398167799800952
63  0.00026379845797810475
70  1.199083899900476e-05
60  0.00037171600896914754
66  0.0001199083899900476
67  7.194503399402856e-05
71  1.199083899900476e-05
69  3.597251699701428e-05
73  1.199083899900476e-05
68  2.398167799800952e-05
