s  n(s, p, L)
33  0.0016398403107887828
4  0.06126950970726898
1  0.4365977217932825
6  0.03314820056808754
2  0.1333834395650519
5  0.042870110982049604
49  0.0003416333980809964
3  0.0883952015149001
20  0.004363146541205868
21  0.0040019912346631005
9  0.018174896777909007
25  0.002781871955802399
35  0.0013762945465548712
27  0.002635457642339115
12  0.010493025798202032
30  0.002030278480024207
7  0.026130074476080782
28  0.0020790832511786354
10  0.015031869515563841
8  0.02026374098331853
26  0.002635457642339115
19  0.00478286757313395
24  0.003289441575808451
14  0.00860916163164111
54  0.00021474099307948344
41  0.0007125496588546496
29  0.002186453747718377
23  0.003348007301193765
32  0.0018350593954064949
36  0.0013567726380931
11  0.013001591035539634
34  0.0014739040888637274
31  0.0019131470292535798
17  0.00551493914045037
15  0.007301193764702437
52  0.00020498003884859785
37  0.0012884459584769008
39  0.0010932268738591884
16  0.006442229792384503
42  0.0006735058419311072
22  0.003797011195814503
13  0.009448603695497272
18  0.00558326582006657
53  0.00019521908461771223
38  0.0009468125603959043
47  0.00046852580308250937
43  0.0007515934757781921
51  0.0003611553065427676
40  0.0007613544300090777
58  8.78485880779705e-05
55  9.760954230885611e-05
48  0.00025378481000302587
45  0.0006344620250075647
50  0.000351394352311882
44  0.0006247010707766791
62  1.952190846177122e-05
66  9.76095423088561e-06
46  0.0004099600776971957
56  0.00013665335923239856
57  6.832667961619928e-05
63  2.9282862692656835e-05
60  2.9282862692656835e-05
68  1.952190846177122e-05
59  1.952190846177122e-05
61  9.76095423088561e-06
