s  n(s, p, L)
1  0.5224482461184589
8  0.014742668200115008
2  0.16309660724554342
10  0.007993099482461184
6  0.028227429557216792
17  0.00163887291546866
4  0.06065267395054629
3  0.09888585393904543
12  0.004672225416906268
5  0.041194652098907415
11  0.006670500287521564
16  0.0019048303622771709
7  0.021053766532489936
9  0.011335537665324899
13  0.003996549741230592
14  0.0029470960322024154
23  0.0003953421506612996
15  0.0025733179988499137
20  0.0006253594019551466
19  0.0010997699827487062
21  0.0005175388154111558
18  0.0011213341000575043
25  0.00028033352501437606
26  0.00023720529039677975
22  0.0005894192064404831
28  0.00012938470385278895
37  7.18803910293272e-06
27  0.00015813686026451985
32  2.875215641173088e-05
24  0.00037377803335250144
29  0.0001509488211615871
30  7.18803910293272e-05
31  4.312823461759632e-05
34  3.59401955146636e-05
35  2.156411730879816e-05
36  1.437607820586544e-05
44  7.18803910293272e-06
33  3.59401955146636e-05
45  7.18803910293272e-06
38  1.437607820586544e-05
