s  n(s, p, L)
6  0.022752179389275123
2  0.11540225724231636
5  0.03105567732145868
7  0.017565282502405015
1  0.5351020519483095
13  0.006136505638146998
3  0.06839786375221905
4  0.04448532693318523
198  6.0745207327111705e-05
11  0.00807415378207099
40  0.0008677886761015957
376  2.1074867848181612e-05
17  0.003867858099195684
9  0.0116221697692178
161  9.29773581537424e-05
14  0.005442274697265722
10  0.009615098531205681
20  0.002881058404657298
26  0.0017926034652041534
106  0.00017355773522031916
118  0.00014132558439368845
8  0.014013547420932054
199  6.322460354454483e-05
53  0.0005429877716178556
57  0.0004611676964425623
655  1.859547163074848e-05
19  0.0031525522904662256
604  1.611607541331535e-05
12  0.0070290882764229255
27  0.001668633654332497
1266  1.1157282978449087e-05
24  0.002105007388600728
23  0.002185587765667305
16  0.004259602701550119
18  0.0034091697989705547
1021  1.9835169739465046e-05
56  0.0004958792434866261
15  0.004666223681209152
36  0.0010500242980829308
37  0.0009483690531681725
173  6.570399976197796e-05
911  9.917584869732523e-06
307  2.355426406561474e-05
75  0.0003186024139401573
52  0.0004686058850948617
84  0.0002330632444387143
30  0.0013909412779799864
74  0.00027769237635251064
703  1.611607541331535e-05
1418  1.2396981087165654e-06
62  0.00036199184774523706
334  1.9835169739465046e-05
236  4.834822623994605e-05
49  0.0006186093562495661
28  0.0015607799188741558
31  0.0013351548630877409
41  0.0008231595441877994
248  3.5951245152780395e-05
182  7.066279219684422e-05
89  0.00022438535767769832
967  1.1157282978449087e-05
47  0.0006285269411192986
1095  1.611607541331535e-05
50  0.0006012535827275341
51  0.0005380289791829893
44  0.0007066279219684423
138  9.793615058860866e-05
25  0.0019091350874235107
21  0.0026281599904791186
38  0.0009508484493856056
1059  1.859547163074848e-05
82  0.00023554264065614742
33  0.0012545744860211641
114  0.00013512709385010563
59  0.00044133252670309727
851  1.611607541331535e-05
125  0.00011405222600192401
32  0.0013413533536313236
225  4.338943380507979e-05
1061  8.677886761015957e-06
42  0.0008454741101446975
