s  n(s, p, L)
15  0.004176455506413954
4  0.043675643137222116
1  0.5677986885044882
28  0.0013028562510624898
6  0.02195173440125743
2  0.11557380018783425
7  0.01673787089600281
79  0.0001982152959504162
14  0.004788519258584221
5  0.030230096954799945
12  0.006375983412619452
8  0.013171388998040838
3  0.06776315606127745
25  0.0016783854057805016
162  5.817566682551759e-05
18  0.0030429008965323122
112  0.0001041588286277231
9  0.01063743809691021
128  8.604424973594517e-05
21  0.0022977646609647546
11  0.007376813896390183
22  0.0020866601454182657
439  9.754004018649656e-06
10  0.008840611213760391
4367  6.967145727606896e-07
94  0.00013725277083385587
13  0.005488717404208713
17  0.0033825492507531486
47  0.0005221875722841369
27  0.0013819333550708281
39  0.0007235380838119763
146  5.991745325741931e-05
66  0.00027589897081323314
67  0.0002504688889074679
217  3.622915778355586e-05
48  0.0004883969155052434
210  3.2745584919752416e-05
4219  1.3934291455213793e-06
36  0.0008357091300264473
44  0.000566777304940821
73  0.0002330510245884507
19  0.0027541127061230064
40  0.0007266732993893994
43  0.0005988261752878128
102  0.00011286776078723173
64  0.0002853046175455024
35  0.0008837824355469348
80  0.00019403500851385207
124  8.325739144490242e-05
242  2.299158090110276e-05
32  0.001037407998840667
3831  1.7417864319017242e-06
20  0.002509914248370385
345  1.3934291455213793e-05
33  0.0010018755556298717
26  0.001529288487209714
37  0.0007893776109378615
209  3.2397227633372074e-05
176  4.493808994306449e-05
38  0.0007367756606944293
4658  1.3934291455213793e-06
29  0.0012885736023208955
41  0.0006573501993997107
30  0.0011593330490737876
55  0.0004027010230556786
380  1.358593416883345e-05
56  0.00036786529441764417
23  0.0018999406399184007
52  0.0004350982506890507
4393  6.967145727606896e-07
16  0.00374762768687975
58  0.00034348028437102
122  9.405646732269311e-05
599  7.315503013987242e-06
2739  6.967145727606896e-07
46  0.0005486627260490432
154  5.74789522527569e-05
597  4.1802874365641385e-06
177  4.249958893840207e-05
50  0.000463663548172239
634  4.877002009324828e-06
78  0.00021563316026943345
84  0.0001630312100260014
62  0.00029714876528243417
60  0.00032641077733838313
3545  1.7417864319017242e-06
339  1.5327720600735174e-05
253  1.9856365323679657e-05
42  0.0006294816164892831
991  2.438501004662414e-06
822  3.4835728638034484e-06
31  0.0011067310988303555
1655  1.7417864319017242e-06
732  3.1352155774231037e-06
595  3.4835728638034484e-06
53  0.0004037460949148197
178  4.6679876374966206e-05
100  0.00014038798641127898
34  0.0009409130305133114
1882  1.3934291455213793e-06
24  0.0017919498811404938
1920  3.483572863803448e-07
657  2.7868582910427586e-06
45  0.0005587650873540731
225  2.6126796478525864e-05
75  0.00021214958740563001
294  1.428264874159414e-05
199  3.2048870346991724e-05
274  1.6721149746256554e-05
183  4.981509195238931e-05
271  2.229486632834207e-05
3286  2.0901437182820693e-06
71  0.0002299158090110276
87  0.00016094106630771933
266  2.159815175558138e-05
389  9.405646732269311e-06
200  3.518408592441483e-05
3240  1.0450718591410346e-06
113  9.614661104097518e-05
2052  2.0901437182820693e-06
61  0.0003072511265874642
68  0.0002556942482031731
369  1.3934291455213793e-05
107  0.0001010236130503
1095  2.7868582910427586e-06
81  0.00018428100449520242
333  1.4979363314354828e-05
93  0.00015710913615753553
65  0.00028565297483188276
287  1.9856365323679657e-05
54  0.00039225030446426827
1291  1.3934291455213793e-06
2649  1.3934291455213793e-06
179  4.772494823410724e-05
108  0.0001180931200829369
626  3.8319301501837934e-06
126  7.907710400833828e-05
205  3.622915778355586e-05
502  8.708932159508621e-06
57  0.0003542793602488107
145  5.887238139827828e-05
3357  1.0450718591410346e-06
69  0.00025604260548955346
132  7.036817184882966e-05
216  3.065544120147035e-05
155  5.469209396171414e-05
198  3.2397227633372074e-05
63  0.00028704640397740416
3613  3.483572863803448e-07
161  5.295030752981242e-05
95  0.00014317484470232174
184  4.075780250650035e-05
91  0.00014421991656146278
3882  6.967145727606896e-07
1014  2.438501004662414e-06
103  0.00011217104621447105
275  2.0553079896440346e-05
1880  3.483572863803448e-07
807  2.0901437182820693e-06
638  6.270431154846207e-06
250  2.1946509041961726e-05
252  2.4733367333004484e-05
70  0.00023514116830673277
85  0.00017208849947189034
3891  1.3934291455213793e-06
768  5.225359295705173e-06
131  7.76836748628169e-05
321  1.5327720600735174e-05
3687  6.967145727606896e-07
314  1.1844147736931725e-05
114  9.893346933201793e-05
241  2.3339938187483103e-05
4616  2.0901437182820693e-06
115  8.569589244956484e-05
82  0.00017034671303998864
213  2.71718683376669e-05
2865  1.0450718591410346e-06
1566  1.0450718591410346e-06
77  0.0002166782321285745
799  1.7417864319017242e-06
