s  n(s, p, L)
88  0.0881033061635681
87  0.06310101657660958
84  0.020331532191592637
93  0.08004396006960345
91  0.11493726531733675
92  0.10257349574136826
89  0.10935067313856581
90  0.12336294532466344
85  0.031596300027475044
94  0.054492169612601886
83  0.013096437402692554
86  0.046249656561956225
1  0.06795494092865648
95  0.030222547852367432
6  0.0003663339133620295
79  0.0010990017400860884
80  0.0016485026101291328
2  0.008425680007326679
96  0.015111273926183716
81  0.00384650609030131
3  0.0037549226119608023
97  0.004853924352046891
82  0.0073266782672405896
78  0.0009158347834050737
99  0.0003663339133620295
4  0.0016485026101291328
74  0.0002747504350215221
8  0.0003663339133620295
77  0.0005495008700430442
7  0.0002747504350215221
98  0.0016485026101291328
5  0.000732667826724059
75  0.0002747504350215221
76  0.0002747504350215221
10  0.0002747504350215221
12  9.158347834050737e-05
18  9.158347834050737e-05
63  9.158347834050737e-05
9  0.00018316695668101475
68  9.158347834050737e-05
