s  n(s, p, L)
10  0.009471795683605087
5  0.02757110442720701
30  0.0023481610469104535
20  0.003245211334494222
11  0.008759432219935623
1  0.3819851195187589
23  0.0020315550630573584
3  0.05883594533270012
2  0.09535116880375706
62  0.009392644187641814
6  0.021687509893936995
50  0.0037992718062371377
13  0.005514220885441402
38  0.002400928710885969
9  0.010553532795103161
68  0.010632684291066435
64  0.009999472323360245
7  0.016041369848556804
63  0.008469210068070287
78  0.0015302622552899583
70  0.010342462139201097
61  0.009102422035776476
4  0.03928552582977152
49  0.0035882011503350747
31  0.002400928710885969
22  0.0025856155348002743
65  0.010157775315286792
66  0.009893936995409212
73  0.006701493324890507
69  0.009630098675531634
56  0.005989129861221043
67  0.011556118410637962
35  0.0021107065590206323
26  0.0024536963748614847
17  0.0037201203102738643
43  0.0030869083425676745
12  0.007123634636694634
47  0.003561817318347317
60  0.0074402406205477285
36  0.0018996359031185689
53  0.004669938261833148
51  0.004538019101894359
40  0.0026119993667880325
58  0.007070866972719117
8  0.013244683657854467
74  0.005751675373331222
71  0.008178987916204949
55  0.00540868555749037
57  0.006727877156878265
14  0.00477547358978418
18  0.00414226162207799
29  0.0022953933829349374
34  0.002216241886971664
52  0.0042214131180412645
16  0.0039048071341881694
44  0.0031660598385309484
79  0.0011608886074613476
72  0.0074402406205477285
27  0.0022690095509471796
75  0.0042214131180412645
59  0.007572159780486518
28  0.0024536963748614847
15  0.004669938261833148
76  0.0026383831987757903
25  0.002506464038837001
54  0.005250382565563823
37  0.0025592317028125164
77  0.0018468682391430532
48  0.003297978998469738
46  0.0027966861907023377
19  0.003034140678592159
21  0.002928605350641127
39  0.0022426257189594218
42  0.002400928710885969
24  0.0027175346947390638
45  0.0028494538546778533
33  0.0022690095509471796
41  0.0025328478708247586
80  0.0005012928077674001
32  0.0020843227270328744
81  0.00031660598385309483
82  0.0002110706559020632
84  2.63838319877579e-05
87  2.63838319877579e-05
