s  n(s, p, L)
19  0.005333192522969691
5  0.038230013729010456
3  0.07681645369099166
1  0.41249075931988594
24  0.004435526454747069
6  0.030481043404794593
2  0.1186503326644841
37  0.002943816664906537
15  0.007762171295807372
23  0.004026296335410286
17  0.006798500369627205
32  0.0027854050058084274
7  0.023880557609040027
4  0.05372795437744218
9  0.017134861125778857
29  0.0038546837047206675
14  0.008501425704931884
36  0.0033662477558348293
8  0.020131481677051432
11  0.01250132009715915
13  0.010296757841377126
21  0.0053463934945612
12  0.011088816136867673
35  0.0033794487274263385
58  0.001082479670503749
18  0.006270461505966839
10  0.014521068750660048
25  0.0038678846763121767
33  0.0034454535853838844
31  0.003339845812651811
53  0.0017953321364452424
42  0.0029042137501320096
20  0.004937163375224416
38  0.0029570176364980463
39  0.0025873904319357903
30  0.003537860386524448
48  0.0020857535114584434
52  0.0019273418523603337
28  0.003405850670609357
22  0.004620340057028197
16  0.00687770619917626
56  0.0015973175625726053
34  0.002930615693315028
57  0.0013464991023339318
44  0.0025609884887527723
41  0.0024949836307952265
62  0.0008316612102650755
26  0.0037490759319885945
51  0.002059351568275425
63  0.0006204456648009293
50  0.002046150596683916
45  0.002468581687612208
47  0.0024025768296546627
40  0.002521385573978245
59  0.0012144893864188405
55  0.0015181117330235504
43  0.0020857535114584434
49  0.0018745379659942973
60  0.00106927869891224
65  0.00035642623297074666
64  0.0004488330341113106
27  0.0037754778751716124
54  0.0015049107614320415
46  0.0025873904319357903
73  1.3200971591509135e-05
66  0.0004488330341113106
61  0.0007260534375330024
72  6.600485795754568e-05
67  0.00021121554546414616
68  0.0001848136022811279
70  6.600485795754568e-05
71  2.640194318301827e-05
69  6.600485795754568e-05
