s  n(s, p, L)
4  0.04954983140403935
2  0.17627142211561858
3  0.090735912677721
1  0.6077936524489866
9  0.004435638057496437
5  0.028421455139569646
6  0.017172454548614734
14  0.0005075259846351722
11  0.0018423888483331595
7  0.01053290228386693
10  0.0027462022456286716
8  0.006785552890464769
12  0.0011262905412451768
15  0.00042409705565404806
21  4.17144644905621e-05
13  0.0008829561650502311
23  2.780964299370807e-05
17  0.00015295303646539437
16  0.0002502867869433726
18  0.00011123857197483228
19  6.257169673584315e-05
20  8.34289289811242e-05
22  6.952410748427017e-06
30  6.952410748427017e-06
24  2.085723224528105e-05
27  6.952410748427017e-06
