s  n(s, p, L)
9  0.015040999609527528
1  0.40323311206559936
22  0.0039515814135103475
25  0.004404529480671613
12  0.010652089027723546
38  0.002873877391643889
14  0.008621632174931667
2  0.11368996485747755
20  0.004716907458024209
10  0.012541975790706756
17  0.005935181569699337
4  0.05066770792659118
52  0.0035923467395548615
62  0.002327215931276845
31  0.003529871144084342
27  0.0036079656384224914
3  0.07331511128465443
6  0.02892620070285045
8  0.017789925810230377
33  0.0032174931667317453
5  0.035626708317063646
54  0.003264349863334635
7  0.02300663803201874
32  0.003811011323701679
21  0.004529480671612652
30  0.0034673955486138226
23  0.004373291682936353
15  0.0074970714564623194
29  0.003420538852010933
13  0.008199921905505662
16  0.006809839906286607
64  0.001686841077704022
51  0.0030300663803201873
46  0.0031081608746583366
35  0.003373682155408044
42  0.003061304178055447
37  0.003529871144084342
61  0.0021866458414681765
45  0.0034986333463490824
48  0.003092541975790707
60  0.002249121436938696
11  0.011823506442795784
44  0.0032955876610698946
49  0.0031393986723935964
47  0.0036392034361577507
36  0.0031081608746583366
68  0.0009371339320577899
65  0.0015306520890277235
34  0.003420538852010933
59  0.002905115189379149
53  0.0033112065599375244
58  0.0028270206950409995
41  0.0031081608746583366
55  0.0035923467395548615
19  0.005700898086684889
24  0.00462319406481843
18  0.005419757907067552
26  0.00373291682936353
69  0.0006091370558375635
50  0.0031237797735259665
56  0.0029832096837172977
43  0.0029363529871144086
40  0.003342444357672784
57  0.0031393986723935964
39  0.0034049199531433036
63  0.002061694650527138
67  0.001030847325263569
28  0.0036860601327606403
66  0.0010620851229988285
72  0.00017180788754392814
70  0.00045294806716126516
73  0.00012495119094103866
75  4.6856696602889494e-05
74  7.809449433814917e-05
71  0.00015618898867629833
77  1.5618898867629832e-05
