s  n(s, p, L)
293  4.935060092581727e-06
203  1.2611820236597747e-05
189  1.59018602983189e-05
404  5.483400102868586e-07
253  4.935060092581727e-06
225  7.676760144016021e-06
277  2.741700051434293e-06
311  2.741700051434293e-06
241  4.935060092581727e-06
321  2.741700051434293e-06
219  7.128420133729162e-06
211  1.3708500257171465e-05
215  1.0966800205737172e-05
143  5.264064098753842e-05
155  3.83838007200801e-05
172  1.864356034975319e-05
180  2.2481940421761203e-05
291  2.741700051434293e-06
315  2.741700051434293e-06
240  6.0317401131554444e-06
223  1.2611820236597747e-05
284  4.386720082294869e-06
252  4.935060092581727e-06
299  1.6450200308605757e-06
246  3.2900400617211514e-06
233  5.483400102868586e-06
356  1.6450200308605757e-06
192  1.5353520288032042e-05
258  3.8383800720080105e-06
185  1.864356034975319e-05
265  4.386720082294869e-06
325  5.483400102868586e-07
278  5.483400102868586e-06
242  2.1933600411474344e-06
161  2.5223640473195494e-05
237  7.676760144016021e-06
347  1.6450200308605757e-06
287  2.1933600411474344e-06
314  3.2900400617211514e-06
337  1.6450200308605757e-06
269  3.8383800720080105e-06
289  2.741700051434293e-06
243  6.0317401131554444e-06
251  6.0317401131554444e-06
255  4.935060092581727e-06
303  1.0966800205737172e-06
154  3.509376065835895e-05
259  2.741700051434293e-06
283  2.741700051434293e-06
374  1.6450200308605757e-06
227  8.22510015430288e-06
201  1.3160160246884605e-05
307  2.741700051434293e-06
352  5.483400102868586e-07
308  1.6450200308605757e-06
302  1.6450200308605757e-06
202  9.321780174876596e-06
389  5.483400102868586e-07
229  6.580080123442303e-06
261  5.483400102868586e-06
226  8.773440164589738e-06
294  2.741700051434293e-06
218  7.128420133729162e-06
338  1.6450200308605757e-06
236  1.151514021602403e-05
220  8.22510015430288e-06
170  2.5223640473195494e-05
570  5.483400102868586e-07
275  2.741700051434293e-06
295  3.8383800720080105e-06
306  2.1933600411474344e-06
245  6.580080123442303e-06
274  1.0966800205737172e-06
205  1.151514021602403e-05
250  4.386720082294869e-06
395  5.483400102868586e-07
214  1.2063480226310889e-05
332  1.0966800205737172e-06
264  3.8383800720080105e-06
191  1.0966800205737172e-05
254  1.6450200308605757e-06
260  3.2900400617211514e-06
178  1.9740240370326908e-05
379  1.0966800205737172e-06
271  5.483400102868586e-06
224  5.483400102868586e-06
328  2.1933600411474344e-06
266  4.935060092581727e-06
300  2.1933600411474344e-06
375  1.0966800205737172e-06
263  4.935060092581727e-06
267  2.1933600411474344e-06
415  5.483400102868586e-07
221  6.580080123442303e-06
320  1.6450200308605757e-06
286  2.741700051434293e-06
232  9.321780174876596e-06
296  1.6450200308605757e-06
257  1.0966800205737172e-06
288  3.2900400617211514e-06
343  5.483400102868586e-07
373  1.0966800205737172e-06
268  3.8383800720080105e-06
508  5.483400102868586e-07
200  1.2611820236597747e-05
217  8.773440164589738e-06
285  2.1933600411474344e-06
348  5.483400102868586e-07
279  3.8383800720080105e-06
238  6.0317401131554444e-06
322  1.6450200308605757e-06
330  1.0966800205737172e-06
346  5.483400102868586e-07
247  3.8383800720080105e-06
335  5.483400102868586e-07
324  5.483400102868586e-07
418  5.483400102868586e-07
355  5.483400102868586e-07
290  1.0966800205737172e-06
436  5.483400102868586e-07
344  1.0966800205737172e-06
377  5.483400102868586e-07
368  5.483400102868586e-07
280  1.6450200308605757e-06
357  1.0966800205737172e-06
273  1.6450200308605757e-06
334  5.483400102868586e-07
304  1.0966800205737172e-06
403  5.483400102868586e-07
309  1.6450200308605757e-06
336  5.483400102868586e-07
392  1.0966800205737172e-06
339  1.6450200308605757e-06
369  1.6450200308605757e-06
340  5.483400102868586e-07
333  1.0966800205737172e-06
354  1.0966800205737172e-06
317  1.0966800205737172e-06
416  5.483400102868586e-07
462  5.483400102868586e-07
482  5.483400102868586e-07
487  5.483400102868586e-07
372  5.483400102868586e-07
270  2.1933600411474344e-06
318  1.0966800205737172e-06
350  5.483400102868586e-07
305  1.0966800205737172e-06
522  5.483400102868586e-07
457  5.483400102868586e-07
376  5.483400102868586e-07
351  1.0966800205737172e-06
544  5.483400102868586e-07
292  2.1933600411474344e-06
365  5.483400102868586e-07
327  5.483400102868586e-07
426  5.483400102868586e-07
329  5.483400102868586e-07
326  5.483400102868586e-07
385  1.0966800205737172e-06
537  5.483400102868586e-07
602  5.483400102868586e-07
360  1.6450200308605757e-06
310  5.483400102868586e-07
381  5.483400102868586e-07
384  5.483400102868586e-07
370  5.483400102868586e-07
390  5.483400102868586e-07
331  5.483400102868586e-07
282  1.0966800205737172e-06
380  1.0966800205737172e-06
316  5.483400102868586e-07
402  5.483400102868586e-07
574  5.483400102868586e-07
