s  n(s, p, L)
6  0.01399945292719022
2  0.17610834847135232
1  0.6311817474066644
4  0.04600321229931897
9  0.003191258057049875
11  0.0011572694053038008
8  0.004944696549934421
3  0.0861218850165174
5  0.024814661551302103
7  0.008416504765845824
10  0.0020129473898314594
12  0.0005681140716945931
17  8.416504765845824e-05
15  0.00018235760325999284
13  0.0005681140716945931
16  0.00014027507943076373
14  0.00040679773034921484
18  3.506876985769093e-05
19  4.208252382922912e-05
20  1.4027507943076373e-05
25  7.013753971538187e-06
