s  n(s, p, L)
1  0.46949593251231114
2  0.14661349252134073
3  0.09152474353507738
4  0.06274716362754688
5  0.04201259123629888
18  0.004088389475532368
8  0.020550636668422415
15  0.005610039546180407
6  0.03143628717382762
11  0.010802043358666299
27  0.001312632203800781
7  0.024396565418411967
10  0.012833697024421647
9  0.0167632329211501
12  0.009589739730952201
21  0.0027423144130360264
16  0.004748885934769704
17  0.004364293059770749
48  5.016428804334195e-05
26  0.0015132893559741487
29  0.0010450893342362905
20  0.0028008394157532585
19  0.0034947787336861557
43  0.00010868929076057422
36  0.00039295358967284525
40  0.0003177071576078323
28  0.001162139339670755
30  0.000902957184780155
23  0.002014932236407568
33  0.0006186928858678839
13  0.007566446779870744
14  0.006671850309764479
31  0.0008026286086934712
35  0.00036787144565117425
24  0.0016888643641258456
25  0.0016972250787997357
22  0.0022824751059720583
44  7.524643206501292e-05
34  0.0005601678831506518
42  0.00018393572282558712
32  0.0006186928858678839
38  0.0003177071576078323
37  0.00030934644293394197
47  9.196786141279356e-05
51  1.6721429347780647e-05
49  2.5082144021670974e-05
41  0.00016721429347780648
45  5.016428804334195e-05
39  0.0002759035842383807
46  5.016428804334195e-05
54  1.6721429347780647e-05
50  2.5082144021670974e-05
52  3.3442858695561294e-05
57  8.360714673890324e-06
55  1.6721429347780647e-05
53  2.5082144021670974e-05
