s  n(s, p, L)
2  0.1149298020284335
1  0.4051109437973338
4  0.05130135671789421
52  0.0028344922272908455
43  0.003292144618155513
3  0.07312104167589353
8  0.01905900763246084
15  0.008326320917666859
35  0.0030116479914965234
6  0.028758285722721703
34  0.0037055080679687614
38  0.002967359050445104
9  0.014910610153977885
5  0.03745368114915039
16  0.006790970961217651
31  0.003454537402010718
14  0.008429661780120171
45  0.002908307129043211
37  0.0029230701093936845
7  0.023281220012696162
19  0.005181806103016077
49  0.0032478556771040937
36  0.0031149888539498353
26  0.00411887151778201
13  0.009935485775868433
46  0.002878781168342265
41  0.003085462893248889
10  0.01451200968451511
17  0.006658104138063392
28  0.0035283523037630835
12  0.011205102086009123
47  0.0031297518343003086
21  0.004797968613903775
18  0.0062742666489510905
50  0.002849255207641319
66  0.0007972009389255503
25  0.004104108537431536
55  0.002583521561332802
54  0.0024801806988794897
23  0.004015530655328697
30  0.003661219126917342
27  0.004532234967595258
20  0.005314672926170335
11  0.011780858319677576
51  0.002583521561332802
39  0.003085462893248889
32  0.003262618657454567
61  0.002214447052570973
65  0.0008119639192760234
29  0.0037202710483192347
33  0.003572641244814503
68  0.0006200451747198724
24  0.004236975360585795
56  0.0024801806988794897
42  0.00299688501114605
53  0.0025097066595804363
22  0.004414131124791473
48  0.002982122030795577
62  0.0014762980350473153
44  0.0030411739521974696
60  0.0017567946617063053
64  0.0010629345852340671
58  0.002288261954323339
40  0.0032035667360526742
59  0.0021553951311690804
70  0.0002509706659580436
71  0.0002214447052570973
57  0.0022587359936223927
63  0.0012105643887387987
67  0.0005167043122665604
69  0.000383837489112302
73  0.00011810384280378523
74  7.381490175236577e-05
72  0.00010334086245331208
76  1.4762980350473154e-05
75  1.4762980350473154e-05
