s  n(s, p, L)
5  0.03491327078212097
8  0.010892220337222588
2  0.17172038915625107
3  0.09486549181179241
4  0.05632378908008171
1  0.5693106671744624
9  0.007173770037738462
12  0.002499740331682997
11  0.0032198871308382095
7  0.014804556313402347
6  0.02215836305092961
14  0.0014749160405775022
16  0.0007686182183291209
10  0.005075650036353564
13  0.0017518955787141225
19  0.00022850811896271163
18  0.0004431672610185923
17  0.0005608835647266558
21  9.001834989440156e-05
15  0.0009832773603850016
23  6.232039608073954e-05
24  5.5395907627324034e-05
25  7.616937298757054e-05
20  0.00022158363050929614
22  0.0001661877228819721
26  4.1546930720493024e-05
28  1.3848976906831009e-05
29  1.3848976906831009e-05
31  1.3848976906831009e-05
27  5.5395907627324034e-05
30  1.3848976906831009e-05
32  6.924488453415504e-06
