s  n(s, p, L)
84  0.03466499462558223
91  0.10068075958437836
90  0.10739878179863849
89  0.10892153350053745
81  0.00841992117520602
4  0.0022393407380867075
82  0.012719455392332497
96  0.00680759584378359
88  0.10435327839484056
83  0.020154066642780365
85  0.04675743461125045
94  0.032783948405589396
92  0.07900394123969903
93  0.056700107488355425
1  0.08402006449301326
87  0.08384091723396632
86  0.06413471873880329
3  0.0051056968828376926
95  0.0146900752418488
80  0.004478681476173415
77  0.0010748835542816195
79  0.0018810462199928342
2  0.010211393765675385
78  0.0011644571838050877
97  0.003045503403797922
71  8.957362952346828e-05
6  0.00035829451809387314
9  0.00035829451809387314
75  0.0006270154066642781
76  0.00044786814761734145
7  0.00044786814761734145
5  0.000985309924758151
98  0.00035829451809387314
8  0.00035829451809387314
74  0.0002687208885704049
69  8.957362952346828e-05
18  8.957362952346828e-05
63  8.957362952346828e-05
10  8.957362952346828e-05
73  8.957362952346828e-05
