s  n(s, p, L)
1  0.6789172395059611
2  0.17210230396419088
3  0.07606058124830228
5  0.017727150438061223
4  0.03551636117403787
6  0.009064702571960702
8  0.002577614363157368
7  0.004780917400667782
10  0.00078306449202184
11  0.00043409716238223167
9  0.0014403837730841563
24  9.7476907720561e-07
14  7.79815261764488e-05
18  7.79815261764488e-06
12  0.000252465190996253
15  4.4514454525722853e-05
16  3.411691770219635e-05
13  0.0001455655155293711
23  9.7476907720561e-07
17  1.8845535492641792e-05
25  3.249230257352033e-07
22  1.2996921029408132e-06
19  5.84861446323366e-06
21  1.94953815441122e-06
26  3.249230257352033e-07
20  2.5993842058816264e-06
