s  n(s, p, L)
4  0.04881048034934498
6  0.014875109170305677
1  0.6205903930131005
2  0.17576244541484717
3  0.0872943231441048
12  0.0009362445414847161
5  0.026515283842794758
11  0.0015860262008733624
7  0.009341484716157205
8  0.006008733624454149
9  0.003933624454148472
10  0.0024034934497816594
14  0.00039126637554585155
19  4.8908296943231444e-05
22  1.3973799126637555e-05
15  0.00030043668122270743
13  0.0006637554585152838
18  0.00011179039301310044
16  0.0001537117903930131
20  2.794759825327511e-05
17  0.00017467248908296942
21  2.096069868995633e-05
23  6.986899563318778e-06
24  1.3973799126637555e-05
27  6.986899563318778e-06
26  6.986899563318778e-06
