s  n(s, p, L)
25  0.003210578009652856
2  0.12963764825160792
1  0.43000623105600555
3  0.08467899500459408
5  0.042096591929198304
4  0.05743132637004024
11  0.013571028757907633
8  0.02067865704901412
28  0.0031366502265358495
7  0.025821918531583006
18  0.005407289279415337
15  0.007762417227285688
31  0.0023340057241226357
22  0.004034344735813786
13  0.009716222923949433
14  0.008543939505951186
37  0.001457433438592415
29  0.0026825224159599524
9  0.017763790171829292
17  0.0064000337955579965
30  0.0023234446122487777
34  0.0020911001510239
40  0.0011617223061243889
12  0.011015239684433978
6  0.03297179127018492
24  0.0035379724777424566
23  0.004150516966426225
19  0.005301678160676756
27  0.003041600219671127
33  0.0021016612628977577
43  0.0011511611942505307
20  0.004710255895740704
50  0.0007181556074223495
26  0.0029676724365541203
45  0.0010666722992596662
35  0.001573605669204854
10  0.01517631776273406
56  0.0004646889224497555
16  0.00687528382988161
39  0.0012462112011152535
47  0.0008871333974040787
46  0.0007815222786654979
38  0.001710900123565009
21  0.004087150295183077
44  0.0009821834042688013
42  0.0012567723129891116
55  0.00028515002059416815
54  0.00044356669870203937
36  0.0018904390254205962
52  0.0005914222649360525
32  0.00236568905974421
41  0.0012884556486106858
49  0.0007075944955484913
58  0.00014785556623401311
48  0.0008554500617825045
51  0.0004963722580713297
60  0.0001689777899817293
53  0.00048581114619747166
57  0.0002006611256033035
59  0.00019010001372944544
64  4.224444749543232e-05
63  3.168333562157424e-05
61  2.112222374771616e-05
65  3.168333562157424e-05
62  1.056111187385808e-05
71  1.056111187385808e-05
66  1.056111187385808e-05
