s  n(s, p, L)
3  0.09488720882086829
12  0.007529635479765063
1  0.4932141268843258
5  0.041589351163183
8  0.017765952552561762
2  0.15518563388489318
13  0.0061111196307258205
6  0.03128402521124385
9  0.013579413884586484
7  0.023486021868147036
20  0.0017482249382753915
4  0.06424726648162063
25  0.0008741124691376957
10  0.011240779646981246
14  0.004999309911208575
15  0.004140532748546979
11  0.009139842659755554
22  0.0011578156389455442
26  0.0006517505252342468
18  0.0023693048505574383
16  0.0033660997715039337
30  0.00036037970218834824
24  0.0010581361468508948
33  0.00023002959714149888
21  0.0014338511555153429
19  0.0019475839224646905
17  0.002660675673603337
28  0.0005137327669493475
31  0.0003220414359980984
34  0.00019935898418929903
29  0.0003527120489502983
36  9.201183885659955e-05
27  0.0004983974604732476
23  0.0009737919612323452
32  0.000207026637427349
35  0.0001456854115229493
38  6.13412259043997e-05
44  2.3002959714149888e-05
37  8.434418561854959e-05
39  9.201183885659955e-05
40  2.3002959714149888e-05
46  2.3002959714149888e-05
47  3.067061295219985e-05
43  3.067061295219985e-05
41  3.067061295219985e-05
48  7.667653238049963e-06
49  7.667653238049963e-06
51  7.667653238049963e-06
42  1.5335306476099925e-05
