s  n(s, p, L)
10  0.01507420915970377
2  0.13141436899481698
13  0.009739636481202704
1  0.4350404639461693
7  0.025834284732816716
11  0.013104054477302807
3  0.08653525566545762
4  0.05912484718672015
34  0.001929741253018378
16  0.00722390050213686
23  0.003566485143013023
5  0.04206027662992412
35  0.0015963304606120615
6  0.032007436071006395
22  0.0037079321458520667
8  0.02194449215474302
42  0.0009093021611081362
9  0.01707467391414167
20  0.004809198096527476
32  0.0020711882558574215
38  0.0012528163108600989
28  0.002404599048263738
12  0.010891419218606343
53  0.0003132040777150247
18  0.005607363326833507
29  0.0022530486880790487
15  0.0073653475049759035
30  0.002333875546844216
17  0.005960980833931115
19  0.004657647736342787
44  0.0008587853743799065
14  0.008769714176020692
39  0.0011113693080210553
21  0.004192893298443073
25  0.003192660921224123
41  0.0010911625933297635
52  0.00027279064833244087
37  0.001182092809440577
54  0.00033341079240631664
27  0.002636976267213595
46  0.0007577518009234469
33  0.002010568111783546
51  0.00046475443789971405
61  9.093021611081362e-05
50  0.00039403093648019235
31  0.0020610848985117753
36  0.0015155036018468938
26  0.002657182981904887
45  0.000727441728886509
24  0.0035765885003586693
49  0.0005657880113561736
48  0.00042434100851713026
59  8.082685876516766e-05
40  0.0008385786596886145
43  0.0009093021611081362
56  0.0001919637895672732
60  9.093021611081362e-05
55  0.0002828940056780868
47  0.0006264081554300494
64  2.0206714691291916e-05
62  5.051678672822979e-05
57  0.00010103357345645958
58  9.093021611081362e-05
63  2.0206714691291916e-05
