s  n(s, p, L)
166  3.6057033573425104e-05
167  4.052810573652981e-05
212  1.6874691712362947e-05
164  3.807622745353691e-05
141  5.985467573188567e-05
103  0.00015807403518589564
98  0.00017163147980950349
132  7.990238639871002e-05
223  1.3557444623607838e-05
80  0.0002867255309758764
180  2.7547573650096777e-05
136  7.124869834108799e-05
105  0.0001429300810850571
263  6.346037908922818e-06
162  4.211461521376052e-05
145  5.451823476301875e-05
312  2.5961064172866075e-06
277  3.894159625929911e-06
88  0.00023581299957020017
314  3.4614752230488097e-06
201  1.9615026263943255e-05
128  8.898875885921315e-05
120  0.00011192103221191151
153  5.249904088290695e-05
197  2.0191938801118055e-05
93  0.00019788100025095695
122  0.00010326734415428948
231  1.2259391414964534e-05
124  9.533479676813597e-05
234  1.081711007202753e-05
140  6.259501028346598e-05
224  1.3413216489314138e-05
89  0.00021951522039501202
123  8.985412766497535e-05
101  0.00016889114525792318
178  2.7547573650096777e-05
156  4.009542133364871e-05
209  1.8605429323887353e-05
138  7.326789222119981e-05
246  9.086372460503126e-06
86  0.00023898601852466157
214  1.5576638503719645e-05
233  1.2547847683551935e-05
208  1.8461201189593653e-05
228  9.086372460503126e-06
152  5.091253140567624e-05
295  2.451878282992907e-06
239  1.1538250743496032e-05
213  1.4134357160782639e-05
186  2.2066904546936162e-05
170  3.317247088755109e-05
150  5.264326901720065e-05
148  6.302769468634708e-05
111  0.00012389196735828866
198  2.091307947258656e-05
200  1.9038113726768454e-05
159  4.5576090436809326e-05
216  1.5865094772307045e-05
131  7.846010505577302e-05
513  4.326844028811012e-07
184  2.552837976998497e-05
222  1.3990129026488939e-05
207  1.7740060518125148e-05
144  5.754702558318646e-05
291  4.471072163104712e-06
220  1.4567041563663742e-05
171  3.230710208178889e-05
375  1.0095969400559029e-06
248  8.221003654740923e-06
165  3.908582439359281e-05
195  2.2066904546936162e-05
272  5.913353506041717e-06
292  2.884562685874008e-06
161  4.081656200511721e-05
232  1.2259391414964534e-05
188  2.480723909851647e-05
301  4.326844028811012e-06
139  6.648916990939589e-05
279  5.480669103160615e-06
215  1.3413216489314138e-05
347  1.442281342937004e-06
187  2.509569536710387e-05
163  4.110501827370461e-05
191  2.480723909851647e-05
226  1.2836303952139335e-05
217  1.4999725966544842e-05
202  2.134576387546766e-05
242  7.499862983272421e-06
155  4.817219685409594e-05
137  6.663339804368959e-05
192  2.2499588949817262e-05
185  2.466301096422277e-05
249  8.365231789034623e-06
173  3.5191664767662896e-05
289  4.182615894517312e-06
177  3.173018954461409e-05
157  4.658568737686523e-05
151  5.379709409155025e-05
211  1.8028516786712552e-05
154  4.918179379415184e-05
247  8.797916191915724e-06
352  2.163422014405506e-06
174  3.057636447026449e-05
193  1.9615026263943255e-05
196  2.0191938801118055e-05
276  3.894159625929911e-06
268  6.057581640335417e-06
381  8.653688057622024e-07
199  2.2066904546936162e-05
321  3.173018954461409e-06
179  2.8124486187271578e-05
308  2.5961064172866075e-06
257  6.634494177510219e-06
365  1.2980532086433037e-06
221  1.2547847683551935e-05
461  2.884562685874008e-07
181  3.216287394749519e-05
250  8.365231789034623e-06
176  3.0143680067383385e-05
219  1.3990129026488939e-05
302  3.7499314916362105e-06
189  2.163422014405506e-05
353  1.1538250743496033e-06
203  1.8893885592474753e-05
241  6.634494177510219e-06
252  7.21140671468502e-06
229  1.1394022609202331e-05
267  5.769125371748016e-06
326  1.7307376115244048e-06
245  9.519056863384227e-06
281  3.894159625929911e-06
169  3.5912805439131404e-05
327  2.451878282992907e-06
278  4.759528431692113e-06
432  4.326844028811012e-07
284  4.326844028811012e-06
235  1.1249794474908631e-05
261  7.932547386153523e-06
325  1.5865094772307044e-06
225  1.3845900892195239e-05
273  4.759528431692113e-06
243  7.499862983272421e-06
331  1.442281342937004e-06
238  9.519056863384227e-06
270  5.336440968866915e-06
437  8.653688057622024e-07
236  1.1538250743496032e-05
384  1.2980532086433037e-06
307  3.173018954461409e-06
304  4.0383877602236114e-06
324  2.5961064172866075e-06
275  5.047984700279514e-06
367  1.1538250743496033e-06
391  5.769125371748016e-07
237  9.663284997677927e-06
299  3.173018954461409e-06
283  3.894159625929911e-06
305  3.173018954461409e-06
369  1.7307376115244048e-06
286  4.182615894517312e-06
285  3.60570335734251e-06
269  5.192212834573215e-06
344  2.5961064172866075e-06
350  1.5865094772307044e-06
300  3.173018954461409e-06
240  6.778722311803919e-06
194  2.0047710666824355e-05
318  3.4614752230488097e-06
183  2.7691801784390477e-05
351  1.0095969400559029e-06
393  5.769125371748016e-07
287  3.894159625929911e-06
345  1.8749657458181053e-06
316  2.163422014405506e-06
363  1.2980532086433037e-06
293  3.60570335734251e-06
260  8.942144326209424e-06
323  1.8749657458181053e-06
329  1.8749657458181053e-06
298  4.0383877602236114e-06
373  1.0095969400559029e-06
315  2.163422014405506e-06
274  4.759528431692113e-06
262  6.490266043216518e-06
382  8.653688057622024e-07
256  7.21140671468502e-06
349  1.1538250743496033e-06
339  1.5865094772307044e-06
259  6.490266043216518e-06
341  2.0191938801118057e-06
322  3.0287908201677086e-06
357  1.442281342937004e-06
400  2.884562685874008e-07
401  1.5865094772307044e-06
288  3.4614752230488097e-06
254  9.086372460503126e-06
431  7.21140671468502e-07
376  1.0095969400559029e-06
355  1.5865094772307044e-06
290  4.326844028811012e-06
280  4.903756565985814e-06
383  1.2980532086433037e-06
368  1.442281342937004e-06
313  3.4614752230488097e-06
468  2.884562685874008e-07
591  1.442281342937004e-07
494  2.884562685874008e-07
332  1.5865094772307044e-06
310  4.0383877602236114e-06
389  7.21140671468502e-07
520  1.442281342937004e-07
507  4.326844028811012e-07
338  1.2980532086433037e-06
255  7.355634848978721e-06
266  4.471072163104712e-06
730  1.442281342937004e-07
378  1.7307376115244048e-06
380  1.2980532086433037e-06
253  7.0671785803913196e-06
210  1.788428865241885e-05
416  5.769125371748016e-07
335  2.3076501486992066e-06
463  2.884562685874008e-07
425  1.442281342937004e-07
398  8.653688057622024e-07
271  6.057581640335417e-06
359  5.769125371748016e-07
392  7.21140671468502e-07
297  3.3172470887551094e-06
354  1.2980532086433037e-06
379  8.653688057622024e-07
320  1.1538250743496033e-06
294  2.0191938801118057e-06
330  1.7307376115244048e-06
258  6.346037908922818e-06
411  7.21140671468502e-07
333  1.7307376115244048e-06
419  4.326844028811012e-07
334  1.442281342937004e-06
319  2.7403345515803077e-06
309  4.471072163104712e-06
438  7.21140671468502e-07
693  1.442281342937004e-07
337  2.163422014405506e-06
570  2.884562685874008e-07
399  2.884562685874008e-07
371  8.653688057622024e-07
397  1.442281342937004e-06
306  2.0191938801118057e-06
578  1.442281342937004e-07
430  4.326844028811012e-07
358  5.769125371748016e-07
311  2.884562685874008e-06
452  1.442281342937004e-07
589  1.442281342937004e-07
370  5.769125371748016e-07
688  1.442281342937004e-07
511  1.442281342937004e-07
420  7.21140671468502e-07
366  1.1538250743496033e-06
485  1.442281342937004e-07
377  1.0095969400559029e-06
440  5.769125371748016e-07
484  8.653688057622024e-07
348  1.5865094772307044e-06
390  7.21140671468502e-07
360  1.1538250743496033e-06
328  1.8749657458181053e-06
486  1.442281342937004e-07
413  7.21140671468502e-07
265  4.903756565985814e-06
396  7.21140671468502e-07
362  1.1538250743496033e-06
336  1.2980532086433037e-06
576  1.442281342937004e-07
303  2.7403345515803077e-06
412  8.653688057622024e-07
418  1.0095969400559029e-06
456  4.326844028811012e-07
428  8.653688057622024e-07
487  2.884562685874008e-07
414  8.653688057622024e-07
346  2.163422014405506e-06
527  2.884562685874008e-07
402  2.884562685874008e-07
317  1.8749657458181053e-06
502  5.769125371748016e-07
296  2.451878282992907e-06
462  1.442281342937004e-07
524  1.442281342937004e-07
460  7.21140671468502e-07
465  4.326844028811012e-07
394  8.653688057622024e-07
342  1.1538250743496033e-06
601  1.442281342937004e-07
535  1.442281342937004e-07
407  4.326844028811012e-07
471  1.442281342937004e-07
388  7.21140671468502e-07
477  1.442281342937004e-07
404  1.0095969400559029e-06
433  8.653688057622024e-07
435  5.769125371748016e-07
356  1.5865094772307044e-06
343  1.442281342937004e-06
361  8.653688057622024e-07
385  1.1538250743496033e-06
629  1.442281342937004e-07
510  2.884562685874008e-07
441  2.884562685874008e-07
436  2.884562685874008e-07
469  1.442281342937004e-07
415  4.326844028811012e-07
372  7.21140671468502e-07
458  4.326844028811012e-07
410  1.1538250743496033e-06
450  7.21140671468502e-07
387  1.0095969400559029e-06
539  1.442281342937004e-07
597  1.442281342937004e-07
483  5.769125371748016e-07
528  1.442281342937004e-07
429  2.884562685874008e-07
453  1.0095969400559029e-06
423  2.884562685874008e-07
442  1.442281342937004e-07
340  1.5865094772307044e-06
493  5.769125371748016e-07
449  2.884562685874008e-07
447  2.884562685874008e-07
451  2.884562685874008e-07
466  2.884562685874008e-07
444  4.326844028811012e-07
532  2.884562685874008e-07
386  4.326844028811012e-07
422  2.884562685874008e-07
374  1.2980532086433037e-06
684  1.442281342937004e-07
426  5.769125371748016e-07
568  1.442281342937004e-07
565  1.442281342937004e-07
439  1.442281342937004e-07
455  4.326844028811012e-07
607  1.442281342937004e-07
417  4.326844028811012e-07
424  4.326844028811012e-07
403  2.884562685874008e-07
454  2.884562685874008e-07
434  5.769125371748016e-07
409  2.884562685874008e-07
395  5.769125371748016e-07
427  5.769125371748016e-07
467  5.769125371748016e-07
364  1.1538250743496033e-06
474  1.442281342937004e-07
499  1.442281342937004e-07
495  2.884562685874008e-07
531  1.442281342937004e-07
408  2.884562685874008e-07
481  1.442281342937004e-07
615  1.442281342937004e-07
577  1.442281342937004e-07
662  1.442281342937004e-07
491  1.442281342937004e-07
476  1.442281342937004e-07
498  2.884562685874008e-07
406  1.442281342937004e-07
505  1.442281342937004e-07
506  1.442281342937004e-07
459  1.442281342937004e-07
472  1.442281342937004e-07
748  1.442281342937004e-07
604  1.442281342937004e-07
627  1.442281342937004e-07
525  2.884562685874008e-07
563  2.884562685874008e-07
575  1.442281342937004e-07
704  1.442281342937004e-07
446  1.442281342937004e-07
533  1.442281342937004e-07
405  2.884562685874008e-07
509  1.442281342937004e-07
674  1.442281342937004e-07
421  1.442281342937004e-07
443  1.442281342937004e-07
480  1.442281342937004e-07
445  1.442281342937004e-07
543  1.442281342937004e-07
473  1.442281342937004e-07
611  2.884562685874008e-07
516  1.442281342937004e-07
538  1.442281342937004e-07
545  1.442281342937004e-07
517  1.442281342937004e-07
457  1.442281342937004e-07
555  1.442281342937004e-07
616  1.442281342937004e-07
