s  n(s, p, L)
63  0.0030424001547579268
2  0.10813710145437279
1  0.39873028155391027
4  0.04665599774897561
35  0.002884125002198266
9  0.01464924467579973
6  0.02664298401420959
48  0.00371067302112094
5  0.032727784323725445
58  0.004396532015546137
51  0.0036051562527478326
3  0.0704500290171113
7  0.022123349102228164
39  0.003482053356312541
27  0.003745845277245309
14  0.007157554121309111
20  0.005275838418655364
54  0.0037634314053074935
49  0.0040975678384889995
29  0.0036579146369343863
52  0.0040975678384889995
8  0.0183247454407963
15  0.00664755640750576
30  0.003675500764996571
43  0.003288605947628511
11  0.010569262965372915
38  0.0033061920756906954
18  0.0053285968028419185
13  0.008177549548915815
53  0.003394122716001618
46  0.0036051562527478326
57  0.004273429119110846
23  0.0040975678384889995
55  0.004414118143608322
40  0.003745845277245309
21  0.004396532015546137
12  0.009426164641330918
24  0.004044809454302446
19  0.00545169969927721
70  0.0011958567082285493
17  0.005821008388583086
10  0.012363048027715737
72  0.0005979283541142746
36  0.0036930868930587554
64  0.0031830891792554035
25  0.004167912350737738
65  0.0028489527460738968
68  0.001952060214902485
41  0.003165503051193219
62  0.003868948173680601
59  0.004378945887483953
71  0.0007913757627983048
69  0.0014068902449747638
34  0.0031830891792554035
22  0.004326187503297399
26  0.0034468811001881717
42  0.0037634314053074935
44  0.0035348117404990945
16  0.007139967993246927
56  0.004449290399732691
37  0.003675500764996571
32  0.003394122716001618
61  0.0038337759175562317
47  0.0032534336915041417
28  0.0036579146369343863
66  0.0022686105200218068
50  0.003974464942053708
60  0.003587570124685648
75  0.00022861966480839914
45  0.0038513620456184163
33  0.002831366618011712
67  0.0023565411603327295
31  0.0035348117404990945
73  0.0004220670734924292
74  0.0003341364331815064
76  0.00015827515255966093
78  3.51722561243691e-05
80  3.51722561243691e-05
77  7.03445122487382e-05
81  1.758612806218455e-05
