s  n(s, p, L)
1  0.3513201447155723
70  0.02147640674312986
65  0.010815179739819875
75  0.021976753136787007
5  0.019859903009775998
69  0.018628281117696866
74  0.023246863212993612
8  0.008428912323916557
57  0.004079747517512124
10  0.005734739434993457
55  0.003425448387345085
3  0.04845662381648834
68  0.015780155492263876
78  0.013855746285890232
72  0.022477099530444154
60  0.006235085828650604
2  0.08005542298514357
4  0.02821183896543761
7  0.011046108844584712
76  0.019975367562158418
22  0.0015780155492263876
43  0.0010391809714417673
73  0.021553383111384807
66  0.013393888076360558
29  0.0010776691555692403
41  0.0010391809714417673
77  0.01705026556847048
9  0.007543684088984682
63  0.008313447771534139
64  0.010237856977907783
80  0.007890077746131938
67  0.014548533600184743
61  0.006504503117542915
54  0.002309291047648372
14  0.003386960203217612
71  0.02216919405742437
20  0.0018089446539912247
40  0.0007697636825494573
51  0.0024247556000307905
6  0.014740974520822108
32  0.0011931337079516588
31  0.0009622046031868216
35  0.0007312754984219844
26  0.0013855746285890232
44  0.0013085982603340774
48  0.0015780155492263876
16  0.002347779231775845
59  0.005657763066738511
11  0.004580093911169271
42  0.0014240628127164961
33  0.0008082518666769302
21  0.0018089446539912247
25  0.0013470864444615504
12  0.004195212069894543
13  0.0033484720190901395
79  0.01046878608267262
38  0.000846740050804403
30  0.0010776691555692403
56  0.004195212069894543
83  0.002039873758756062
23  0.0015010391809714418
39  0.0012701100762066045
49  0.002001385574628589
82  0.003079054730197829
46  0.0014240628127164961
62  0.007351243168347317
81  0.004964975752443999
19  0.0016165037333538603
84  0.0014625509968439689
50  0.002039873758756062
58  0.004002771149257178
18  0.0018859210222461704
24  0.0013470864444615504
27  0.0010776691555692403
28  0.0014240628127164961
88  0.00011546455238241859
45  0.0016165037333538603
15  0.0024247556000307905
53  0.002694172888923101
52  0.0021168501270110076
47  0.0016165037333538603
17  0.0024247556000307905
37  0.0013470864444615504
34  0.0011931337079516588
86  0.00019244092063736432
36  0.001154645523824186
85  0.0006927873142945116
87  0.00019244092063736432
