s  n(s, p, L)
78  0.0385118807893677
68  0.012484897301651228
1  0.29978856222311717
6  0.010169150221506242
69  0.014448248086991543
82  0.018576318968989126
76  0.03745469190495369
73  0.025120821586790174
3  0.03831051147805074
4  0.025322190898107128
75  0.03166532420459122
2  0.06499194522754732
74  0.03393072895690697
80  0.031564639548932745
77  0.03886427708417237
58  0.002315747080144986
7  0.007098268223922674
62  0.004178413209826822
83  0.014649617398308497
20  0.00085581957309706
48  0.0007047925896093435
79  0.03161498187676198
81  0.025825614176399517
72  0.021294804671768024
65  0.0066451872734595244
71  0.019935561820378575
5  0.013894482480869915
19  0.0009565042287555377
49  0.0008054772452678212
70  0.016059202577527184
66  0.008054772452678213
11  0.002919855014095852
85  0.006745871929118003
63  0.004027386226339106
61  0.0031715666532420458
10  0.003977043898509867
60  0.002819170358437374
84  0.009967780910189288
45  0.0010068465565847766
18  0.0009061619009262988
64  0.004480467176802255
29  0.0005034232782923883
43  0.0002013693113169553
22  0.0006544502617801048
9  0.005487313733387031
55  0.0016109544905356424
67  0.009716069271043093
15  0.001761981474023359
56  0.001459927507047926
8  0.005487313733387031
51  0.0009061619009262988
14  0.0016612968183648811
35  0.0004530809504631494
36  0.0005537656061216271
86  0.0038260169150221507
13  0.0019130084575110754
16  0.0011075312122432541
54  0.001157873540072493
12  0.0021143777688280305
53  0.0009061619009262988
25  0.0006544502617801048
47  0.0007047925896093435
21  0.0006544502617801048
87  0.002315747080144986
50  0.0011075312122432541
17  0.0013089005235602095
57  0.002013693113169553
88  0.0007047925896093435
26  0.0004530809504631494
39  0.0005537656061216271
89  0.0005034232782923883
41  0.0006041079339508659
27  0.0005034232782923883
59  0.002013693113169553
33  0.0005537656061216271
40  0.0004530809504631494
24  0.0006041079339508659
31  0.0004530809504631494
42  0.0005537656061216271
37  0.0007047925896093435
32  0.0005537656061216271
34  0.00030205396697543293
30  0.0005537656061216271
46  0.0007047925896093435
38  0.0005537656061216271
23  0.0004530809504631494
44  0.0006544502617801048
52  0.0008054772452678212
90  0.0002013693113169553
28  0.0002013693113169553
