s  n(s, p, L)
78  0.041787986627844276
1  0.28890326755095436
71  0.016553434702900896
6  0.008681117222042489
77  0.04135662676587944
2  0.06190014019195514
3  0.03375390919874906
69  0.010514396635393077
5  0.012024156152270031
65  0.0056615981882885795
72  0.021406233150005394
84  0.01720047449584816
81  0.03445486897444193
13  0.001240159603148927
66  0.006578237894963874
8  0.005499838240051763
80  0.03801358783565189
82  0.028739350803407743
85  0.010783996549121105
83  0.02296991264962795
10  0.0030195190337539094
58  0.0013479995686401381
7  0.006039038067507819
73  0.025342391890434596
76  0.03774398792192386
70  0.013587835651892591
74  0.032136309716380894
87  0.00361263884395557
79  0.04054782702469535
32  0.00021567993098242207
35  0.00010783996549121104
62  0.0031812789819907258
67  0.0071174377224199285
86  0.00673999784320069
4  0.0204895934433301
75  0.031812789819907254
68  0.009004637118516122
30  0.0005391998274560553
36  0.0002695999137280276
38  0.00032351989647363315
26  0.0005391998274560553
11  0.0022107192925698263
61  0.0018332794133505876
59  0.0017793594306049821
49  0.0005931198102016608
88  0.0021028793270786153
60  0.0018871993960961932
15  0.0008087997411840828
56  0.0009166397066752938
9  0.004367518602394047
89  0.001240159603148927
47  0.0007548797584384774
14  0.0013479995686401381
63  0.00312735899924512
27  0.0005931198102016608
29  0.00048527984471044967
55  0.0009705596894208993
16  0.0009705596894208993
54  0.0007548797584384774
64  0.004637118516122075
34  0.00048527984471044967
18  0.0009166397066752938
12  0.0012940795858945326
90  0.0007009597756928718
57  0.0011862396204033216
24  0.0005391998274560553
52  0.0008087997411840828
17  0.0009705596894208993
45  0.00043135986196484415
51  0.0008087997411840828
37  0.00016175994823681658
22  0.0003774398792192387
21  0.00048527984471044967
41  0.00043135986196484415
92  0.00010783996549121104
40  0.00048527984471044967
53  0.0007009597756928718
48  0.0005391998274560553
31  0.0005391998274560553
50  0.0007009597756928718
25  0.00043135986196484415
20  0.0005931198102016608
39  0.00021567993098242207
43  0.0005391998274560553
44  0.0005931198102016608
23  0.00016175994823681658
46  5.391998274560552e-05
33  0.00032351989647363315
19  0.00048527984471044967
28  0.00021567993098242207
42  0.0003774398792192387
91  0.00016175994823681658
93  5.391998274560552e-05
