s  n(s, p, L)
94  0.14345094248429194
87  0.013823102948284195
96  0.08690188496858385
93  0.152730787820203
90  0.07201546640889318
91  0.09811503141614307
97  0.048139197680038666
92  0.12411793136781053
88  0.02426292895118415
89  0.04253262445625906
95  0.12402126631222812
1  0.027549540840985983
98  0.0194296761720638
99  0.004059932334461092
84  0.0019333011116481392
86  0.00570323827936201
2  0.0033832769453842437
85  0.0028999516674722086
3  0.0010633156114064765
6  0.00019333011116481392
78  9.666505558240696e-05
4  0.00038666022232962784
100  0.0006766553890768487
82  0.0005799903334944418
83  0.0007733204446592557
81  9.666505558240696e-05
5  0.0004833252779120348
79  0.00019333011116481392
75  9.666505558240696e-05
9  9.666505558240696e-05
10  9.666505558240696e-05
7  9.666505558240696e-05
