s  n(s, p, L)
68  0.012139348427530913
1  0.37733611879622836
71  0.012280503641804528
2  0.09237197222065383
78  0.002653718028343967
46  0.002569024899779798
12  0.006803681327988256
8  0.012675738241770651
9  0.010219637513409745
49  0.003585342442549828
3  0.05996273502343177
65  0.01146180339901756
40  0.0023714075997967364
4  0.03932584269662921
5  0.02512562814070352
64  0.011292417141889222
67  0.011941731127547851
6  0.01829371576986054
54  0.004601659985319858
7  0.016204618598611033
58  0.007283609056518548
47  0.003585342442549828
10  0.008469312856416916
32  0.0021737902998136753
21  0.0023996386426514593
18  0.0028795663711817516
16  0.00333126305685732
14  0.004855739371012365
72  0.01007848229913613
42  0.002512562814070352
17  0.0038676528710970583
60  0.007791767827903562
74  0.0070577607136807635
59  0.007904691999322455
62  0.009739709784879454
53  0.0044887358139009655
11  0.007565919485065778
75  0.006436677770876856
41  0.002512562814070352
69  0.011687651741855345
61  0.008638699113545254
44  0.0028231042854723054
33  0.002060866128394783
76  0.004516966856755689
50  0.003782959742532889
31  0.0016938625712833832
57  0.006154367342329626
55  0.00536389814239738
25  0.002202021342668398
66  0.011857037998983683
39  0.0019761729998306137
63  0.008695161199254701
70  0.011151261927615607
45  0.0024561007283609056
13  0.005279205013833211
34  0.002202021342668398
15  0.004291118513917904
52  0.004545197899610411
43  0.0023714075997967364
20  0.0028795663711817516
73  0.008892778499237761
56  0.0054768223138162726
81  0.0006493139856586302
51  0.003641804528259274
48  0.002710180114053413
80  0.0008469312856416916
38  0.0018632488284117215
30  0.0018632488284117215
23  0.002230252385523121
35  0.002089097171249506
29  0.0017785556998475523
22  0.002512562814070352
79  0.001609169442719214
26  0.002060866128394783
19  0.0031901078425837052
24  0.00203263508554006
28  0.0019479419569758906
77  0.0033877251425667664
37  0.0024561007283609056
27  0.0017503246569928292
82  0.0003387725142566766
36  0.00166563152842866
83  0.00011292417141889222
84  8.469312856416915e-05
88  2.8231042854723054e-05
