s  n(s, p, L)
5  0.030049623231023708
62  0.007259694909024076
2  0.1006478588494762
70  0.0051920602830362065
1  0.38827880904245543
58  0.0061799301598970775
54  0.0053988237456349935
53  0.005054217974637015
10  0.009717882742142988
3  0.06749678367947068
67  0.007098878882558353
4  0.040755375850027566
42  0.003055504502848741
12  0.007167800036757949
63  0.007512405807755927
16  0.005054217974637015
21  0.003446057709979783
51  0.004709612203639037
8  0.015622128285241683
64  0.00778809042455431
17  0.004273111560374931
31  0.002664951295717699
14  0.006271825032163205
18  0.003836610917110825
36  0.0023892666789193163
37  0.003009557066715677
7  0.017000551369233598
68  0.007742142988421246
9  0.012199044293328432
56  0.006019114133431354
60  0.007144826318691417
73  0.003009557066715677
66  0.008316485940084543
65  0.006984010292225694
72  0.0035609263003124427
52  0.004709612203639037
11  0.008615144274949457
33  0.0025271089873185075
26  0.003032530784782209
20  0.003928505789376952
15  0.005444771181768057
22  0.003262267965447528
43  0.003514978864179379
6  0.02079121485021136
61  0.007075905164491822
57  0.006455614776695461
28  0.002481161551185444
38  0.002871714758316486
13  0.0065475096489615876
78  0.0003446057709979783
47  0.003813637199044293
59  0.006892115419959566
48  0.0042041904061753356
34  0.002848741040249954
29  0.003308215401580592
27  0.002894688476383018
69  0.006616430803161184
44  0.003308215401580592
49  0.003997426943576549
50  0.003951479507443485
24  0.003009557066715677
55  0.005628560926300313
74  0.002871714758316486
41  0.003032530784782209
46  0.0033541628377136558
45  0.003905532071310421
32  0.003009557066715677
25  0.003009557066715677
23  0.00291766219444955
71  0.004893401948171292
40  0.0029636096305826133
19  0.004066348097776144
77  0.0006892115419959566
39  0.002848741040249954
30  0.0029636096305826133
35  0.002481161551185444
82  2.2973718066531886e-05
75  0.001860871163389083
76  0.0009419224407278074
79  6.892115419959566e-05
80  9.189487226612754e-05
83  2.2973718066531886e-05
