s  n(s, p, L)
1  0.453029697696098
2  0.14162560482975983
4  0.06180139388289608
45  0.0001953211701513739
12  0.010094553202823278
15  0.0064544768500022194
7  0.025791272694988238
3  0.09015847649487282
8  0.02078394815110756
11  0.011488436098903538
6  0.033275624805788606
18  0.004483508678474719
22  0.0028587916722155634
13  0.008753939716784303
9  0.017649931193678695
10  0.013565943090513606
20  0.003666711057841701
5  0.04453322679451325
26  0.002095263461623829
16  0.005779730989479291
14  0.007146979180538909
32  0.0011186576108669596
44  0.00017756470013761264
33  0.0010032405557775113
17  0.005380210414169663
19  0.0038531539929861944
39  0.0003640076352821059
24  0.0020064811115550227
41  0.0002841035202201802
37  0.0006392329204954055
31  0.0010476317308119145
21  0.00308962578239446
23  0.0026190793270297863
25  0.002219558751720158
49  0.00011541705508944822
30  0.0012873440759976916
27  0.001713499356327962
28  0.0016957428863142007
35  0.0006214764504816442
29  0.001420517601100901
36  0.0007901629156123762
42  0.00038176410529586717
38  0.0004971811603853153
48  0.0002219558751720158
53  6.214764504816442e-05
34  0.0006925023305366893
43  0.00031961646024770274
54  4.439117503440316e-05
40  0.00043503351533715097
47  0.00017756470013761264
46  0.00021307764016513517
50  7.102588005504505e-05
52  4.439117503440316e-05
51  8.878235006880632e-05
55  3.5512940027522526e-05
56  8.878235006880631e-06
57  2.6634705020641896e-05
