s  n(s, p, L)
2  0.16759989280828197
11  0.005267908774206288
3  0.09595774389641895
1  0.5410643009266441
4  0.06073962285440262
7  0.018293112932116613
5  0.03853965388358415
12  0.0040478977729510165
8  0.013342548059970946
6  0.024936178615252252
15  0.001826490458526678
9  0.009788296356892004
14  0.0023060323549738367
10  0.007108503406157882
13  0.00312407441361899
25  9.872921397441503e-05
21  0.0003385001621979944
17  0.0011212817872808564
24  0.00019745842794883007
20  0.0006487919775461559
22  0.00032439598877307795
16  0.0013116881285172282
28  6.346878041212394e-05
19  0.0006911044978209052
23  0.00019040634123637185
18  0.0006558440642586141
29  5.6416693699665734e-05
26  0.00010578130068687325
30  4.9364606987207516e-05
27  0.00010578130068687325
33  1.4104173424916433e-05
34  1.4104173424916433e-05
32  2.8208346849832867e-05
31  2.115626013737465e-05
39  7.052086712458217e-06
38  7.052086712458217e-06
35  7.052086712458217e-06
