s  n(s, p, L)
10  0.006110393983612078
1  0.5478308452127062
4  0.05887304972499719
12  0.0035497811202155126
2  0.16912672578291615
9  0.009035806487821305
3  0.0983275339544281
5  0.03715344034122797
14  0.0018099674486474352
19  0.000652430126838029
6  0.024974744640251432
7  0.01758755191379504
8  0.011968234369738467
17  0.0007085531485015153
13  0.0025465821079806938
15  0.001375014030755416
11  0.004784487596812212
16  0.0010172297676506903
23  0.00021046133123807387
24  0.00017538444269839487
22  0.00020344595353013806
27  0.00011926142103490853
20  0.0004419687955999551
26  7.716915478729375e-05
18  0.0007997530587046807
28  5.6123021663486364e-05
21  0.00026658435290156024
29  2.8061510831743182e-05
36  7.0153777079357956e-06
35  7.0153777079357956e-06
25  6.313839937142215e-05
32  1.4030755415871591e-05
33  1.4030755415871591e-05
31  3.5076888539678975e-05
38  7.0153777079357956e-06
30  2.8061510831743182e-05
44  7.0153777079357956e-06
39  7.0153777079357956e-06
