s  n(s, p, L)
61  0.006839182728383681
10  0.011577299916386168
1  0.3929850138284416
13  0.006689106618356452
48  0.0041163733036039705
3  0.06466136397744571
16  0.005016829963767339
45  0.003173037754861394
68  0.0054456188495594195
69  0.004502283300816843
6  0.02291876594558669
53  0.005252663850952984
4  0.043779345239371395
2  0.1025663014814656
55  0.005252663850952984
51  0.004223570525051991
23  0.003087279977702978
11  0.010076538816113886
5  0.03168749866003473
8  0.014921853225564394
27  0.003301674420599018
70  0.004159252192183179
37  0.0031087194219925817
17  0.0049096327423193194
57  0.006110241622537144
7  0.01858799819908668
18  0.005059708852346547
58  0.005724331625324272
64  0.0065175910640396205
63  0.006753424951225264
46  0.0036661449735222863
73  0.0021225049846707975
29  0.003215916643440602
19  0.004395086079368823
41  0.003065840533413374
49  0.004437964967948031
71  0.00336599275346783
52  0.005359861072401003
38  0.0026799305362005016
47  0.0036661449735222863
67  0.0059601655125099155
36  0.00293720386767575
15  0.006067362733957936
66  0.006646227729777244
72  0.0021868233175396093
9  0.012413438243680724
33  0.0026584910919108975
56  0.005531376626717836
21  0.003923418304997535
14  0.006346075509722788
25  0.0028085672019381256
60  0.006882061616962888
39  0.0028085672019381256
65  0.006003044401089124
62  0.006753424951225264
54  0.00523122440666338
40  0.003001522200544562
22  0.003601826640653474
50  0.004437964967948031
28  0.003087279977702978
26  0.0022297022061188174
12  0.007418047724202989
59  0.005788649958193084
34  0.003022961644834166
24  0.0026799305362005016
30  0.003451750530626246
43  0.003194477199150998
75  0.0008361383272945565
31  0.002872885534806938
35  0.003087279977702978
74  0.0011148511030594087
20  0.004523722745106447
44  0.00347318997491585
32  0.00304440108912377
42  0.0035375083077846623
76  0.00045022833008168426
77  0.00036447055292326825
78  0.0003215916643440602
81  6.431833286881204e-05
80  2.1439444289604014e-05
79  0.00019295499860643613
82  4.287888857920803e-05
