s  n(s, p, L)
1  0.5778642437789322
3  0.09595656463218605
2  0.17405192099399108
4  0.053694006940276366
5  0.03234886271912577
11  0.0030286096680947356
6  0.021262357624300624
10  0.004449779580685887
15  0.0007726749039330532
8  0.009651537416092334
12  0.002062766038178419
9  0.006367669074376858
7  0.013721878427882526
18  0.00022766314133741748
14  0.0011659112389704107
13  0.0015936419893619223
20  0.00011728101220412415
17  0.00039323633503735744
16  0.0006967871901539141
21  9.658436299163165e-05
30  6.8988830708308325e-06
19  0.00020006760905409414
22  7.588771377913916e-05
23  7.588771377913916e-05
24  6.898883070830832e-05
25  2.0696649212492498e-05
28  1.3797766141661665e-05
34  6.8988830708308325e-06
29  6.8988830708308325e-06
