s  n(s, p, L)
67  0.01292932846651128
1  0.33352390166673995
4  0.028893091164958883
75  0.030520251550200096
69  0.017151150006596595
71  0.023571836932143014
2  0.06873653194951405
82  0.00949909846519196
76  0.028981045780377326
78  0.022692290777958573
72  0.025990588856150226
70  0.020097629623114472
57  0.003166366155063987
80  0.016315581160121377
84  0.0037380711552838734
6  0.013237169620475834
85  0.001978978846914992
73  0.025726725009894893
3  0.04292185232420071
64  0.007388187695149303
77  0.026738203087207
50  0.0016711376929504375
13  0.0026386384625533225
68  0.01486433000571705
5  0.017986718853071813
62  0.0052332996173974225
65  0.009103302695808963
61  0.0052332996173974225
58  0.0034742073090285415
83  0.005277276925106645
48  0.0009675007696028849
8  0.007036369233475527
59  0.0036501165398654294
10  0.0038700030784115397
11  0.003957957693829984
53  0.0019350015392057699
7  0.008883416157262852
74  0.03074013808874621
63  0.00668455077180175
14  0.0025506838471348785
56  0.0030344342319363208
18  0.0013193192312766612
79  0.021153085008135803
9  0.00580500461761731
51  0.0015392057698227714
49  0.001143410000439773
15  0.0018470469237873257
52  0.0018910242314965479
12  0.002902502308808655
81  0.012181714235454506
66  0.010906372311887066
32  0.0007915915387659968
23  0.001055455385021329
21  0.0008355688464752188
60  0.004133866924666872
16  0.0018470469237873257
17  0.0014072738466951054
47  0.001055455385021329
27  0.0007476142310567747
30  0.0007036369233475527
38  0.0007915915387659968
26  0.0009235234618936628
89  0.00017590923083688818
88  0.00021988653854611022
41  0.0006156823079291085
43  0.0006596596156383306
19  0.001011478077312107
35  0.0007476142310567747
37  0.001011478077312107
55  0.002418751924007212
54  0.0017151150006596595
40  0.0009235234618936628
46  0.0008355688464752188
90  0.0001319319231276661
33  0.0005277276925106645
25  0.0005277276925106645
86  0.0007476142310567747
20  0.0015392057698227714
28  0.001055455385021329
24  0.0009235234618936628
29  0.00043977307709222043
39  0.0006596596156383306
31  0.0005277276925106645
91  8.795461541844409e-05
22  0.0009235234618936628
45  0.0012753419235674393
42  0.0008355688464752188
34  0.0003957957693829984
87  0.00035181846167377636
44  0.0005717050002198865
36  0.0005717050002198865
