s  n(s, p, L)
1  0.6614378894223052
3  0.08054019348907794
2  0.17556288395032904
4  0.03877807123783397
6  0.010418642658067152
5  0.019917993316893087
9  0.0019990952999372545
10  0.0009411799039850578
7  0.005844070566604894
8  0.0031445623148648057
13  0.0002334709839342779
17  2.1887904743838556e-05
11  0.0006128613328274796
12  0.0003502064759014169
15  5.107177773562329e-05
18  2.1887904743838556e-05
16  2.918387299178474e-05
25  7.295968247946185e-06
19  1.459193649589237e-05
14  7.295968247946185e-05
