s  n(s, p, L)
49  0.0030567018187375823
16  0.0033318049824239645
1  0.3702582913036833
50  0.0036986092006724746
18  0.002965000764175455
69  0.014549900657190891
37  0.0021091242549289317
26  0.001895155127617301
12  0.005440929237352897
55  0.00519639309185389
2  0.08956136328901115
72  0.012929848693259973
3  0.05624331346477151
71  0.01412196240256763
51  0.0037291762188598502
33  0.0015589179275561668
73  0.011982271129451322
58  0.005991135564725661
4  0.03576341127922971
57  0.005807733455601406
32  0.0017423200366804218
17  0.0032095369096744614
14  0.004401650618982118
66  0.012899281675072597
7  0.015100106984563657
10  0.008314228946966224
20  0.0023536604004279382
54  0.003759743237047226
5  0.025492893168271434
64  0.01054562127464466
29  0.0018034540730551734
6  0.019134953385297263
40  0.002231392327678435
68  0.013785725202506496
63  0.009842579856335014
67  0.014641601711753018
43  0.0021702582913036834
56  0.005593764328289775
48  0.0029344337459880788
11  0.006357939782974171
59  0.007152682255845942
23  0.002598196545926945
31  0.0024759284731774417
62  0.008833868256151612
76  0.006633042946660553
25  0.0015589179275561668
60  0.007733455601406083
74  0.011004126547455296
65  0.011493198838453308
61  0.008467064037903102
75  0.00855876509246523
34  0.001711753018493046
39  0.00204799021855418
30  0.0017423200366804218
77  0.006235671710224667
9  0.009934280910897143
8  0.010515054256457282
52  0.004157114473483112
13  0.0052880941464160175
41  0.00168118600030567
70  0.015344643130062662
19  0.0023536604004279382
47  0.0028427326914259514
53  0.004248815528045239
80  0.0015283509093687911
44  0.0026287635641143205
79  0.0026593305823016966
35  0.00168118600030567
21  0.002751031636863824
78  0.0036680421824850985
45  0.0022925263640531865
15  0.0037291762188598502
36  0.001895155127617301
46  0.0027204646186764483
27  0.00168118600030567
22  0.002200825309491059
24  0.001895155127617301
42  0.001895155127617301
84  0.00018340210912425492
81  0.0010698456365581537
28  0.001711753018493046
82  0.0005502063273727648
38  0.0018645881094299251
83  0.00024453614549900657
87  3.056701818737582e-05
