s  n(s, p, L)
2  0.1471612550670027
11  0.010545890528273264
1  0.47295831396249804
9  0.016459092873979463
4  0.06267994486448572
16  0.004404316229905308
5  0.04390450789922272
6  0.03169476457298523
13  0.007210028791178318
3  0.09430130416697252
7  0.02516169549862569
19  0.002879117831771432
22  0.001957473879957914
14  0.00604370060437006
8  0.020471914327893186
25  0.001288670304305627
12  0.00896359914197395
15  0.005244398770053912
27  0.0011092351986428182
10  0.012152650338072052
26  0.0011744843279747486
18  0.0035234529839242457
17  0.004045446018579689
20  0.002789400278940028
36  0.0003588702113256176
21  0.0021940019737861625
29  0.0007258965638177265
24  0.0014599492688019443
28  0.000978736939978957
23  0.001549666821633349
39  0.0001875912468293001
35  0.0003996509171580742
37  0.00027730879966070455
31  0.0005709298816543917
30  0.0005383053169884264
32  0.0006117105874868482
42  0.00014681054099684358
38  0.0001712789644963175
34  0.0003751824936586002
33  0.0005138368934889525
45  0.00011418597633087833
44  0.00013865439983035228
50  4.893684699894786e-05
41  8.97175528314044e-05
40  0.0001712789644963175
43  4.893684699894786e-05
51  4.078070583245655e-05
47  3.2624564665965236e-05
48  4.078070583245655e-05
52  1.6312282332982618e-05
46  3.2624564665965236e-05
49  1.6312282332982618e-05
55  1.6312282332982618e-05
53  8.156141166491309e-06
