s  n(s, p, L)
1  0.41413440928004036
16  0.007830034043626276
4  0.055503719581389485
28  0.0031269701172613796
7  0.024044887151683268
60  0.0008069600302610012
8  0.020426175765981592
3  0.07910730046652377
35  0.0031269701172613796
2  0.12124574454671543
9  0.016038330601437396
33  0.003026100113478754
45  0.0019795738242340184
48  0.001664355062413315
46  0.0023452275879460344
21  0.004715672676837725
5  0.03964191148657168
14  0.008662211574832934
18  0.0063800277392510405
17  0.006417853990669525
24  0.00413567015508763
13  0.010023956625898374
12  0.010717437901903921
41  0.0025217500945656285
34  0.0027487076030765353
22  0.004715672676837725
51  0.0017147900643046275
52  0.0015256588072122053
6  0.030777959904173497
29  0.003278275122935317
10  0.014449628041861052
11  0.012823099230866221
19  0.005951330223174883
32  0.0032152313705711764
56  0.0013491363005926113
50  0.0015760938091035179
63  0.0005547850208044383
53  0.001513050056739377
68  0.00011347875425545329
15  0.008384819064430714
20  0.0051443701929138825
44  0.0018156600680872526
23  0.004476106417853991
36  0.0025974025974025974
25  0.0041230614046148025
38  0.0024460975917286595
37  0.002635228848821082
39  0.002471315092674316
27  0.0035682763838103646
30  0.0031395788677342075
62  0.00047913251796746943
54  0.0014500063043752364
59  0.0009960912873534233
31  0.0030513176144244107
64  0.0003656537637120161
26  0.003694363888538646
40  0.002383053839364519
58  0.001071743790190392
47  0.001853486319505737
57  0.0010843525406632204
49  0.0019795738242340184
43  0.0023452275879460344
42  0.002093052578489472
55  0.0010213087882990795
66  0.0003026100113478754
61  0.0005800025217500946
65  0.0003026100113478754
69  8.8261253309797e-05
73  1.2608750472828143e-05
74  1.2608750472828143e-05
67  6.304375236414071e-05
70  1.2608750472828143e-05
72  1.2608750472828143e-05
71  1.2608750472828143e-05
